2,79,57,29,97,23,82,49,99
32,77,60,60,55,88,37,86,94
38,68,84,95,47,22,48,36,11
49,38,78,57,85,9,89,91,22
58,64,84,74,76,49,80,7,75
54,47,85,80,9,2,96,22,64
40,43,81,41,77,36,98,4,6
69,62,21,98,94,60,37,83,59
90,95,75,20,49,80,14,71,63
82,9,81,79,53,58,81,66,86
10,9,26,31,63,67,97,41,70
77,87,23,2,76,93,75,66,53
18,27,7,62,29,13,2,53,4
47,5,66,52,46,1,86,61,38
54,12,84,68,6,48,48,33,32
65,19,40,38,62,25,21,8,42
64,96,34,79,92,96,98,75,70
61,92,59,19,44,34,82,19,23
43,59,6,59,42,75,94,52,49
62,86,16,23,82,12,94,29,15
35,68,40,56,2,57,58,53,67
3,9,58,85,94,56,28,24,29
10,64,11,52,62,15,51,78,34
65,85,87,64,38,85,58,40,50
35,8,63,35,32,83,57,23,65
53,6,32,19,60,44,73,54,55
10,18,29,75,59,19,79,1,2
2,58,92,63,85,56,11,60,87
74,17,7,43,12,73,99,16,50
63,54,1,52,33,53,66,40,33
67,95,39,56,94,58,68,38,47
47,24,75,35,58,37,11,69,4
68,15,10,9,22,31,89,82,78
19,95,1,18,47,46,64,23,81
74,18,73,26,91,89,36,85,55
71,17,38,89,59,70,24,79,61
61,1,27,16,29,65,63,81,45
2,11,62,37,7,8,83,85,75
14,46,59,93,35,24,94,11,17
48,56,60,87,14,21,3,85,14
27,34,86,95,64,78,22,61,7
40,25,76,35,21,92,0,22,51
21,22,34,58,17,2,82,19,63
66,98,71,67,25,16,95,64,70
2,22,8,0,84,93,91,7,4
86,15,3,59,59,45,64,91,59
44,76,11,22,56,78,10,14,20
91,92,86,28,5,21,30,47,20
10,14,25,72,47,76,48,75,46
5,83,13,3,18,52,73,62,88
63,49,20,71,6,64,55,52,34
95,79,76,64,21,25,5,36,79
96,76,48,36,61,80,19,79,78
93,83,49,67,54,98,72,89,55
84,99,31,23,62,56,68,19,98
37,50,70,98,36,68,76,14,66
79,34,80,83,8,69,88,9,41
16,93,59,22,97,90,66,47,42
32,45,99,65,32,23,39,37,77
74,26,37,10,6,92,50,85,70
29,47,48,95,98,60,84,27,92
88,50,89,36,27,90,59,78,19
83,2,26,85,58,60,31,43,96
0,3,27,0,15,84,24,37,33
65,61,7,51,96,21,45,95,63
81,48,31,41,84,38,59,41,1
85,97,48,39,40,72,28,29,42
47,25,46,22,65,41,94,36,6
7,68,24,65,30,89,53,96,80
34,1,4,94,46,81,71,61,20
25,86,2,90,84,25,25,74,15
83,51,50,15,84,40,20,48,21
50,54,10,97,77,33,96,98,63
85,15,38,30,91,14,48,66,94
83,63,74,8,43,71,74,34,39
4,97,88,45,6,50,87,79,94
96,5,82,59,11,72,3,36,84
21,47,87,77,54,47,7,36,84
49,96,13,80,91,13,95,50,4
42,50,13,59,2,40,63,80,33
86,16,41,68,96,26,90,59,11
56,91,96,85,34,88,0,89,84
6,84,13,29,94,19,76,0,95
97,1,39,35,48,98,53,33,42
68,87,82,54,61,75,83,82,53
3,2,17,13,93,82,56,95,63
4,8,71,80,49,18,51,83,4
1,3,22,83,29,79,63,5,44
24,57,95,0,0,9,76,17,69
95,17,53,4,37,54,21,58,55
66,89,49,15,13,85,83,63,51
21,85,33,39,86,98,0,15,22
95,35,94,0,8,85,70,77,72
76,69,3,7,66,45,81,90,96
95,68,87,20,15,66,43,59,7
53,6,76,69,75,49,48,79,51
33,40,70,87,60,2,40,44,57
82,95,34,81,45,41,14,73,88
52,56,44,7,67,1,41,66,47
43,8,50,90,69,72,57,55,4
55,3,3,55,5,50,92,54,25
72,39,39,65,25,21,88,10,32
62,37,59,58,25,28,36,66,92
19,75,94,99,76,40,10,8,96
66,82,27,29,65,86,70,81,78
82,18,24,79,63,86,57,51,86
11,25,58,14,5,39,71,98,39
76,39,21,87,74,74,16,50,11
85,11,98,9,89,39,8,79,86
40,3,27,93,24,36,45,12,58
17,63,52,2,83,92,92,63,52
6,6,27,27,93,70,94,86,24
94,32,43,11,23,81,84,5,78
74,16,86,9,97,15,46,70,54
31,96,9,89,31,74,41,41,80
4,64,0,76,64,32,38,66,30
33,44,38,50,14,7,93,52,37
55,57,67,41,67,71,4,53,86
28,61,96,10,4,27,28,64,30
54,23,6,27,14,82,4,74,15
53,30,87,97,82,85,16,32,40
33,35,40,77,70,84,22,61,13
56,36,42,93,25,45,71,58,21
90,5,87,95,0,89,88,1,5
51,79,5,88,36,81,79,90,15
85,26,6,96,39,22,20,40,81
24,71,40,10,15,97,25,23,9
33,95,95,52,76,82,81,41,40
75,10,16,97,97,47,96,4,81
31,25,25,14,91,4,69,7,30
17,38,0,52,3,58,82,58,65
29,30,14,58,56,52,24,29,17
10,8,27,77,18,60,90,67,65
26,26,86,20,12,92,47,68,32
83,36,25,9,29,5,75,39,3
64,27,15,41,77,44,55,29,17
47,5,82,44,59,59,19,52,37
53,70,1,96,16,7,90,17,58
94,27,85,53,94,49,11,4,76
49,51,86,14,53,34,56,22,13
79,61,8,81,1,20,92,66,84
59,64,70,52,90,42,2,2,14
65,13,11,85,88,41,51,21,39
35,93,10,21,13,43,92,56,26
18,25,91,68,69,57,28,9,81
88,49,69,41,66,96,41,97,75
3,14,33,90,38,88,63,26,9
86,16,69,89,43,84,34,88,20
31,43,45,91,69,88,6,90,61
16,65,71,38,81,43,92,43,76
24,3,15,0,80,88,36,17,33
14,85,26,76,3,80,11,25,46
97,44,95,10,40,96,11,39,90
6,15,69,53,9,96,18,81,90
59,5,89,8,32,9,63,72,11
59,53,73,30,2,63,43,91,74
29,69,51,93,67,58,16,71,35
79,96,20,40,14,84,54,44,47
66,76,3,26,32,2,82,88,85
47,5,49,6,21,13,9,92,13
54,29,60,90,66,69,7,11,77
79,92,8,25,26,82,45,76,68
42,25,77,69,61,86,54,39,35
91,67,97,78,59,27,90,0,5
1,9,77,93,70,73,96,62,51
69,54,77,53,79,24,37,84,64
57,70,83,46,1,42,94,49,81
43,9,45,10,25,56,52,72,65
41,10,12,19,0,76,93,12,27
32,92,38,33,13,23,74,12,12
37,10,79,24,80,35,27,0,49
84,77,44,55,31,52,80,71,60
40,25,95,44,95,30,61,19,4
89,79,91,73,4,35,79,27,0
83,80,25,57,54,82,89,57,32
2,77,84,99,87,81,39,28,38
81,6,55,90,54,36,69,84,65
99,24,74,96,33,85,94,98,68
27,80,84,35,2,4,19,49,33
29,84,0,93,11,55,33,93,66
74,27,82,2,77,31,38,89,85
51,63,56,69,69,74,38,44,11
86,66,39,30,1,12,62,68,61
95,77,9,88,1,65,92,60,62
26,74,43,48,13,46,75,25,76
87,77,16,98,34,34,79,12,67
71,20,91,11,23,27,52,46,24
98,27,61,46,50,50,27,11,66
39,60,80,59,62,91,19,9,72
67,10,46,12,14,85,48,66,91
6,15,24,28,20,66,29,13,70
96,52,79,85,96,39,83,66,71
27,56,59,10,11,56,75,57,77
28,60,28,73,91,68,71,22,94
39,77,28,11,94,25,88,23,49
78,44,44,62,81,87,69,29,21
36,33,20,90,53,61,24,16,34
51,18,40,74,79,83,10,29,60
62,7,75,58,91,95,33,10,33
46,37,8,50,54,47,61,43,42
34,54,79,2,89,6,10,53,48
20,99,17,17,13,81,33,92,34
85,99,0,44,89,22,11,88,59
58,75,85,6,78,48,56,0,94
90,99,53,21,86,47,10,3,51
49,47,1,12,71,12,37,40,75
40,39,42,9,56,58,28,69,42
3,41,88,13,3,35,56,66,86
66,90,34,11,92,0,5,54,94
61,3,35,43,2,13,5,49,95
27,96,40,65,14,27,65,98,45
82,34,93,78,34,82,12,37,44
95,24,72,20,6,88,0,94,79
59,10,58,23,81,23,73,91,4
33,76,41,88,13,11,18,54,42
12,60,17,8,60,60,95,77,56
19,71,58,84,89,56,34,14,8
95,39,68,27,51,64,14,2,30
67,48,83,72,75,17,86,91,46
51,20,49,65,60,43,7,24,78
96,77,30,97,74,40,50,74,76
77,32,3,39,11,36,27,4,23
92,82,44,90,68,64,83,93,10
90,1,69,55,41,97,76,85,87
29,38,17,26,9,25,83,86,39
73,29,45,26,11,73,17,59,20
23,12,9,21,32,77,40,59,34
38,77,78,16,25,69,34,21,50
32,37,23,40,39,68,19,69,73
68,56,9,66,31,34,28,75,8
47,50,34,70,46,98,51,67,65
89,95,0,78,1,78,46,6,4
6,88,97,89,20,6,73,42,54
35,26,96,22,84,55,42,25,50
51,47,96,24,42,14,66,96,24
19,55,75,67,41,11,77,91,64
14,86,40,67,72,87,48,89,71
52,95,6,15,78,50,45,79,16
92,94,39,15,75,64,8,47,83
10,35,65,73,96,60,91,47,61
87,62,15,31,86,19,56,88,84
0,29,25,34,69,26,55,44,88
47,79,2,80,79,50,4,58,28
81,34,59,49,43,65,30,23,78
10,13,88,98,76,65,62,9,97
3,49,92,32,88,50,44,95,15
0,48,5,53,1,95,85,35,20
90,48,54,14,65,47,61,6,94
97,41,72,53,99,99,81,97,86
13,30,91,63,59,67,5,90,96
71,86,46,58,25,60,58,62,93
15,66,88,40,10,78,82,59,50
26,80,49,21,70,73,7,18,99
70,72,23,58,25,41,46,4,21
3,89,34,54,88,45,88,55,27
33,14,51,39,68,6,58,70,36
8,78,81,47,79,72,20,45,91
26,59,1,30,83,46,40,5,89
52,3,64,54,86,75,71,77,64
58,52,40,40,35,18,77,42,97
36,51,18,24,31,94,98,71,90
72,91,39,36,35,78,6,65,24
71,94,79,7,18,41,33,82,39
61,64,36,9,14,29,95,75,60
56,49,18,37,98,66,64,68,45
2,7,54,79,18,83,94,52,55
73,76,74,99,32,77,28,23,93
47,2,67,47,30,13,47,33,40
51,42,69,92,67,39,85,45,77
41,32,28,45,73,16,74,40,50
65,10,50,47,20,90,16,45,49
5,96,85,46,72,24,88,42,12
2,7,92,98,28,2,81,91,74
16,47,68,9,74,99,92,53,73
88,52,0,4,16,81,38,41,21
50,65,16,42,67,83,19,51,42
96,53,70,46,62,61,88,97,98
98,40,21,86,75,2,54,30,62
89,71,45,95,23,6,99,30,86
15,62,76,57,25,68,88,79,73
94,42,91,2,97,56,16,48,93
82,36,36,72,51,65,33,98,91
46,30,5,21,44,10,39,78,34
20,13,76,26,44,47,69,9,83
55,39,87,64,85,73,74,16,48
5,22,30,64,82,99,75,93,34
75,8,80,55,82,54,96,97,32
15,4,15,4,56,31,12,32,20
33,56,64,81,81,48,58,25,39
