98,54,35,56,95,48,10,53,48,5
68,4,29,55,21,76,84,42,58,4
79,61,55,37,97,59,92,49,23,0
54,24,85,32,84,15,2,1,3,9
50,23,9,95,27,88,12,69,26,9
6,0,71,25,42,45,71,6,80,3
15,59,49,77,40,48,38,31,29,9
22,99,99,35,23,62,70,10,50,4
30,25,52,65,38,4,5,4,18,5
56,28,39,44,96,60,39,59,23,1
80,2,45,85,59,14,43,74,97,9
49,95,40,75,91,71,1,6,6,2
13,72,40,55,88,40,77,58,42,5
91,74,14,9,64,68,46,47,42,3
78,33,22,80,59,15,37,52,41,4
28,7,1,50,6,48,5,2,7,6
71,48,98,14,6,74,79,34,69,0
78,75,53,62,26,18,79,65,7,5
19,42,42,18,85,79,8,13,29,8
77,0,51,12,16,16,33,60,40,6
15,16,71,21,71,15,49,53,40,0
26,57,78,57,73,65,59,38,77,8
24,18,61,31,90,4,82,63,86,9
69,13,3,92,46,17,23,94,81,6
24,82,54,46,50,18,32,44,9,5
92,68,90,98,37,10,82,76,74,5
58,25,10,30,66,89,38,67,76,8
29,17,37,36,6,8,20,66,77,8
98,77,72,9,21,22,39,26,42,3
54,46,72,32,33,46,72,2,69,5
53,2,18,82,5,36,86,74,38,8
22,99,42,88,22,72,3,1,95,5
82,45,62,81,97,2,50,29,14,9
23,36,6,62,84,58,79,56,54,4
31,17,66,4,10,29,76,4,52,1
53,76,52,1,14,27,17,95,72,1
46,81,31,24,33,1,10,74,30,2
51,60,70,80,69,18,46,10,87,1
32,38,56,98,43,81,8,26,0,7
28,44,85,51,75,41,34,42,27,4
85,41,67,74,51,92,77,20,84,4
78,62,53,34,86,14,41,30,62,2
97,43,12,29,85,62,38,69,34,1
67,13,39,5,94,86,83,2,39,2
66,73,89,27,19,47,71,25,17,1
66,37,51,96,19,39,91,86,59,5
44,33,8,78,37,43,90,61,89,1
30,74,80,52,78,10,13,78,26,0
58,58,86,3,51,0,48,92,12,3
9,87,63,82,18,85,51,74,45,4
42,50,97,88,55,9,72,5,16,5
40,73,80,56,75,21,66,97,19,3
79,18,31,88,44,31,10,65,10,1
40,82,73,70,12,16,13,20,67,1
79,76,12,47,75,13,54,59,34,1
39,20,73,75,35,46,45,63,54,5
42,97,28,37,80,16,33,70,86,5
36,30,71,77,24,42,6,63,55,3
94,78,43,49,1,67,53,11,6,7
50,77,36,58,11,58,12,43,0,1
27,3,40,57,91,89,91,34,64,7
13,50,4,42,22,67,90,31,34,6
59,73,98,90,70,11,25,46,40,3
85,70,1,91,31,7,4,88,26,6
59,67,68,5,13,26,51,20,94,6
5,67,30,96,59,83,79,50,82,1
3,43,82,99,3,66,16,43,52,3
19,68,43,76,73,48,43,25,91,7
55,7,97,0,73,55,28,68,40,6
47,52,66,55,47,30,66,93,91,0
65,82,3,58,73,63,9,26,88,0
88,51,28,61,99,38,66,21,43,4
0,9,55,68,43,57,50,84,11,1
93,47,6,22,91,3,95,80,17,5
70,53,92,76,74,23,88,56,95,5
11,38,38,95,11,28,7,80,59,1
42,18,12,66,90,22,88,89,33,1
41,4,29,22,85,18,88,85,37,5
20,42,83,71,38,39,74,46,63,1
67,5,35,40,83,12,86,22,84,3
29,79,80,26,43,14,26,28,32,5
94,90,39,29,29,4,57,2,23,5
68,60,26,50,11,50,25,12,16,7
95,97,52,25,13,66,17,49,29,8
62,84,63,59,76,52,86,0,25,0
10,6,84,79,23,53,15,93,36,6
61,43,40,85,6,11,54,22,83,3
25,19,93,17,70,17,5,20,7,8
70,70,75,85,69,81,32,21,96,4
92,7,80,51,99,92,63,77,9,8
78,73,71,10,72,71,96,36,9,5
71,84,32,97,41,59,65,87,26,4
60,17,81,61,20,77,82,93,28,2
83,79,34,54,24,97,50,79,55,3
57,36,94,51,76,97,32,57,65,2
30,2,59,32,12,1,74,78,32,3
21,7,25,17,0,39,96,46,12,8
18,25,32,76,9,34,63,24,75,2
6,10,51,34,61,68,3,31,28,2
72,87,45,61,36,8,6,71,54,6
88,38,24,28,89,33,68,29,97,3
7,20,97,48,74,76,11,5,86,1
42,33,49,53,20,0,10,60,23,9
9,45,64,33,39,99,58,10,35,0
46,80,88,76,6,69,36,3,92,0
12,9,73,44,67,0,55,57,28,7
94,34,0,10,44,94,5,27,46,6
53,21,56,19,40,69,49,73,40,7
33,10,95,7,69,66,52,39,63,6
6,75,38,17,53,90,14,20,90,8
94,35,45,46,23,50,79,56,17,6
90,36,98,86,42,31,76,17,78,8
9,52,33,28,55,4,82,55,23,6
34,81,27,72,9,2,49,46,93,9
92,96,39,39,91,12,89,50,93,9
19,35,94,77,81,10,47,8,53,8
48,32,12,38,71,87,46,94,90,4
14,42,66,64,96,9,56,60,53,0
66,86,17,29,47,39,63,88,37,9
37,79,62,66,80,88,91,71,6,8
52,91,53,96,75,87,57,52,52,1
36,46,13,49,23,58,18,90,0,6
99,88,81,72,85,45,90,23,74,2
69,55,44,99,53,65,90,86,62,7
37,95,57,22,65,10,72,68,53,1
30,88,58,58,82,45,42,67,35,5
28,88,57,51,89,79,45,39,51,1
22,10,3,5,33,77,64,61,53,1
6,23,63,2,46,41,77,82,35,0
6,11,97,23,2,42,51,19,4,6
16,71,2,76,91,55,64,5,34,2
69,9,43,56,7,77,57,47,72,6
65,44,20,31,30,68,8,20,62,1
26,24,87,45,71,12,41,38,94,4
1,90,2,49,54,26,76,63,22,1
2,15,83,22,19,42,94,81,4,0
87,26,77,65,55,97,71,48,9,7
87,33,11,34,76,30,47,16,54,9
78,54,85,79,22,36,12,15,73,9
41,69,58,35,51,49,89,74,62,7
95,7,11,20,55,11,86,38,82,9
24,88,45,71,77,24,76,86,3,0
32,74,73,29,37,18,63,50,22,5
59,65,61,73,45,29,98,18,84,1
19,3,10,83,92,47,52,10,46,1
20,82,72,53,38,95,41,9,45,8
67,12,14,4,25,98,62,42,83,1
8,12,29,58,14,36,71,52,58,0
69,23,60,93,19,73,30,94,81,6
76,69,70,84,61,78,87,78,53,1
75,26,16,84,33,6,49,83,91,3
96,87,21,85,32,67,50,89,94,7
18,47,42,95,76,36,53,43,15,6
80,56,14,11,82,37,46,25,11,9
45,76,38,73,89,10,29,91,66,8
12,30,61,90,80,29,65,28,43,6
66,47,62,80,42,81,56,75,49,6
37,5,68,12,69,67,27,9,32,9
34,43,48,32,85,19,88,65,39,8
81,34,84,20,76,49,6,54,7,6
81,98,72,84,47,94,33,60,3,6
18,83,49,70,19,99,64,61,47,6
11,48,69,65,20,69,15,62,76,4
86,24,43,97,39,0,37,17,95,5
81,1,26,97,44,99,15,23,11,5
93,13,30,67,10,29,61,87,45,7
59,93,12,97,27,39,12,46,83,0
84,6,64,53,86,58,18,8,85,5
10,74,98,74,62,86,31,11,87,3
45,25,47,84,65,89,26,43,93,3
20,76,16,73,85,52,14,92,64,3
17,8,1,99,11,80,49,34,36,3
97,89,2,48,52,3,71,47,99,5
38,52,52,2,67,38,3,60,31,2
66,93,34,57,11,23,38,59,85,3
92,50,15,10,25,5,63,39,8,5
24,63,56,75,30,24,43,62,63,9
16,76,58,74,21,7,80,47,48,6
48,87,23,4,47,27,6,99,5,7
71,94,48,81,35,79,57,13,16,8
61,95,64,71,79,21,29,86,29,9
21,38,19,3,80,90,16,77,57,5
41,89,17,31,72,61,27,31,69,8
1,81,82,57,23,88,4,63,89,3
75,2,42,79,91,82,62,6,62,4
84,50,59,7,64,54,15,67,60,8
24,22,6,76,53,72,58,56,89,3
6,97,86,26,90,23,26,70,4,8
17,36,96,82,97,3,33,77,74,7
64,46,68,41,31,5,78,78,33,2
38,30,38,37,44,47,26,55,71,0
45,87,43,98,58,60,12,65,60,0
32,70,64,50,60,3,83,28,73,2
18,28,6,20,13,74,61,5,63,1
43,7,54,78,44,58,17,40,48,1
9,39,73,87,89,73,15,64,54,4
85,7,66,40,58,3,27,52,15,3
61,1,51,91,24,78,53,25,38,5
27,93,74,16,77,7,61,90,86,6
13,10,91,9,56,28,60,93,72,2
35,50,24,28,27,66,72,15,45,4
80,39,54,4,83,68,39,35,12,4
30,63,88,21,88,70,43,58,31,9
69,98,43,39,66,79,0,89,89,4
36,8,81,67,94,95,25,40,62,3
30,92,63,52,50,69,28,20,61,1
4,44,15,13,4,46,29,55,92,2
17,42,18,76,38,47,55,39,33,1
45,96,88,93,91,77,6,1,65,6
70,29,20,23,36,99,77,0,30,0
15,83,28,40,59,87,80,99,15,1
48,22,59,24,86,33,92,39,21,5
44,95,4,34,92,6,16,82,1,8
15,36,35,30,17,21,52,33,80,2
67,71,53,4,74,97,57,36,52,6
95,45,99,46,80,14,93,10,86,5
68,55,9,81,75,64,77,49,5,0
11,27,46,95,6,87,66,33,5,6
19,41,59,24,97,28,47,92,56,2
50,45,82,72,88,56,11,42,89,8
48,1,31,24,82,13,26,94,24,3
90,11,46,76,67,10,96,62,94,7
63,19,72,74,53,73,66,53,74,6
82,26,35,0,22,43,36,97,80,2
50,55,4,99,70,98,79,58,79,1
75,34,76,94,69,37,4,70,21,4
57,97,15,27,98,36,99,67,21,2
91,0,21,47,49,60,70,64,73,6
68,84,24,51,0,91,99,46,95,0
9,26,23,61,26,27,45,34,95,0
95,97,78,47,42,89,92,38,7,7
15,27,9,50,1,46,10,63,55,8
92,74,23,32,26,51,56,47,10,3
20,14,34,76,44,14,88,94,99,4
9,12,10,72,54,50,18,5,93,0
49,97,86,36,7,73,56,84,80,1
64,91,82,33,68,29,48,60,14,5
75,61,74,11,45,92,92,28,63,0
73,88,80,81,22,59,92,86,73,5
96,21,15,2,46,62,54,63,1,7
64,89,89,73,1,51,98,79,69,8
5,11,46,49,57,35,3,96,88,6
91,84,59,12,22,57,93,73,4,1
93,10,56,48,86,31,79,28,45,9
58,29,81,16,91,36,0,33,42,9
12,96,28,34,0,22,61,33,31,6
51,72,67,66,65,42,71,12,78,9
18,43,92,59,58,20,40,41,62,4
72,15,56,68,33,50,65,85,46,2
97,92,22,96,49,47,2,17,19,4
94,5,42,60,5,68,65,60,74,5
87,25,70,28,62,28,92,68,38,5
56,90,44,39,0,36,5,1,60,1
73,82,99,93,25,41,9,68,17,5
87,87,99,52,57,84,99,92,20,7
42,69,47,85,25,73,72,10,83,5
85,85,64,77,42,77,28,12,34,3
74,6,46,22,50,46,51,56,42,3
82,84,95,20,4,0,28,80,92,7
80,33,86,6,16,10,70,92,62,7
9,18,64,81,8,7,10,79,17,5
23,78,1,81,27,8,87,34,41,5
62,29,11,88,33,99,72,90,89,6
57,69,92,7,49,14,22,90,28,2
99,32,17,76,2,15,67,34,1,4
95,10,86,50,29,95,24,5,51,8
91,23,37,77,93,77,86,51,59,9
76,57,63,45,96,82,45,70,46,7
56,60,68,60,51,31,61,55,32,2
41,79,6,97,86,25,89,93,86,4
97,92,62,22,11,87,98,54,15,0
21,4,99,39,28,48,90,91,10,9
10,28,95,5,88,49,70,96,18,8
68,24,65,20,6,21,76,80,78,6
95,96,43,23,77,73,84,26,43,4
46,37,14,30,3,61,37,29,47,6
83,79,59,91,54,60,91,70,2,3
98,94,99,72,55,99,0,17,48,1
7,33,63,53,11,28,74,34,21,2
93,87,56,55,82,0,52,2,34,7
73,48,77,84,76,89,13,26,42,2
93,51,70,66,81,76,85,48,48,7
21,87,87,91,32,41,4,88,44,5
84,36,98,51,91,38,66,24,56,3
64,8,7,63,3,27,45,52,53,5
56,13,94,13,42,27,52,31,34,4
74,61,75,85,4,59,50,25,7,6
20,60,36,9,86,85,5,51,59,1
79,66,78,45,95,26,70,95,93,1
38,42,17,62,75,58,79,95,77,5
52,16,24,2,4,39,50,44,11,3
37,23,33,43,23,77,46,70,94,9
36,54,72,6,74,41,28,74,21,7
89,30,60,47,23,99,60,14,91,0
79,3,84,17,52,15,80,5,94,6
42,1,19,27,17,61,3,0,29,8
91,92,65,50,15,87,19,2,16,3
79,7,95,46,4,28,60,39,0,5
17,12,52,13,33,62,81,53,36,0
72,32,70,55,66,20,73,85,70,5
99,17,80,23,87,18,37,70,62,6
53,79,10,93,28,12,91,34,84,0
28,53,30,50,85,3,59,94,45,6
42,70,25,29,53,63,54,47,23,0
18,41,94,30,23,44,84,66,28,3
85,39,47,7,67,5,14,23,76,2
69,21,74,6,21,87,62,34,24,1
68,99,29,97,61,56,6,47,33,6
85,1,64,86,93,85,83,54,91,4
68,81,47,38,24,86,35,82,86,9
85,94,44,38,54,18,86,86,96,8
85,61,84,30,21,33,38,43,4,8
33,16,83,1,81,33,89,50,17,6
70,86,93,80,63,35,58,78,94,0
19,84,80,81,29,5,66,25,73,5
4,17,68,30,11,98,23,89,95,7
33,70,36,10,4,0,87,61,96,5
24,20,25,32,28,11,66,30,98,9
19,14,99,88,79,76,39,5,61,2
91,51,29,16,34,65,44,6,75,7
80,37,10,60,23,22,46,85,18,5
95,51,79,90,35,54,83,27,94,3
39,74,17,29,87,61,52,79,42,6
89,14,99,16,83,55,46,73,9,3
62,18,37,54,49,75,90,3,13,0
16,3,93,85,99,5,39,28,24,7
3,18,66,48,89,21,63,57,96,2
14,63,62,37,68,92,93,16,75,1
68,58,0,51,50,57,62,36,73,0
47,35,14,89,60,14,94,26,82,8
92,83,21,83,15,64,43,50,7,6
70,35,39,69,47,61,91,44,1,3
5,8,82,75,30,10,18,29,85,9
29,64,4,91,70,45,25,90,63,9
7,30,44,96,80,59,4,8,5,9
70,62,79,69,79,60,81,39,22,8
36,46,7,5,11,47,55,60,66,4
73,40,40,29,64,98,1,4,12,5
10,3,8,38,30,32,41,80,66,1
97,15,96,7,2,5,53,74,20,7
5,0,48,74,89,27,19,89,83,6
14,22,39,33,10,23,26,75,57,7
44,6,81,42,17,68,28,33,38,3
80,80,11,90,58,33,7,88,89,8
13,87,34,90,96,81,96,45,72,5
93,54,76,65,19,53,96,88,89,4
18,55,69,43,82,16,73,61,27,1
44,31,27,82,15,69,99,95,35,4
46,56,63,0,3,91,74,66,21,3
73,89,59,61,70,62,93,26,55,9
41,70,24,20,9,28,11,88,23,3
27,65,55,65,15,1,8,87,51,4
47,36,7,14,73,88,67,87,60,4
87,50,61,84,44,39,96,79,4,5
56,20,62,75,78,6,58,0,47,0
34,80,17,48,16,95,59,92,10,2
64,90,74,3,88,43,89,4,6,2
77,98,5,64,38,90,6,95,71,1
96,11,96,82,75,40,95,65,74,6
9,34,98,87,13,19,98,55,43,9
84,52,82,54,1,74,77,22,62,8
65,3,98,44,53,6,62,85,91,6
2,86,62,14,97,64,51,7,65,3
42,60,1,95,41,5,2,5,17,1
90,71,10,27,39,64,81,35,39,6
87,88,82,95,70,88,72,16,71,1
40,85,59,12,39,72,62,71,78,0
81,93,36,20,87,24,97,10,26,1
86,97,45,73,70,24,91,48,76,3
62,50,22,27,12,25,89,86,50,8
23,62,2,16,62,49,69,96,27,2
78,43,57,52,73,82,99,82,94,0
75,93,58,84,97,80,85,52,21,9
89,23,19,59,5,38,92,4,2,6
41,42,59,2,61,73,85,86,54,9
77,17,40,13,82,88,58,59,8,4
97,33,11,48,78,55,78,55,32,0
88,59,22,81,84,21,16,33,0,9
21,3,86,45,96,53,14,34,67,7
27,83,52,87,41,20,57,16,39,6
4,46,81,83,57,89,51,24,77,9
39,27,98,3,58,33,52,25,57,0
90,82,84,17,7,63,82,55,21,6
74,98,95,68,70,16,69,29,57,8
20,89,19,76,23,67,79,1,60,5
50,73,67,39,67,10,12,43,95,8
3,25,2,0,15,23,7,17,89,6
4,33,63,48,62,79,17,16,90,1
59,83,50,11,20,74,98,21,65,3
88,93,76,65,75,87,74,97,51,5
48,26,77,88,87,35,13,85,41,5
88,33,45,33,21,17,95,61,52,1
5,39,10,30,84,83,31,27,49,6
43,54,3,59,15,96,73,21,89,6
63,48,25,59,83,52,0,46,55,2
6,58,61,42,5,3,23,92,87,1
17,7,3,95,42,97,77,49,23,7
44,14,75,79,23,20,63,35,89,2
77,44,3,79,0,21,89,36,86,9
72,25,13,68,26,77,38,94,48,4
11,24,36,95,50,40,8,11,90,2
79,92,46,13,83,95,39,28,95,6
19,65,54,55,92,97,2,79,94,1
53,78,63,26,18,50,64,11,35,2
45,91,64,48,99,12,20,97,60,2
24,97,22,17,49,58,71,41,8,0
52,39,13,75,71,42,74,11,75,8
12,73,12,30,8,60,6,1,73,0
59,45,28,38,22,85,38,4,89,5
77,12,81,16,1,58,83,33,53,1
16,43,39,68,76,50,90,63,87,6
50,18,68,84,77,43,51,51,32,5
66,75,49,58,12,70,15,67,98,0
10,21,28,70,13,14,65,54,73,1
53,33,56,53,64,67,23,19,99,1
44,20,49,70,83,97,93,54,6,7
22,82,10,48,86,86,99,91,78,8
0,92,60,38,30,36,0,16,86,1
1,80,17,95,81,69,77,70,29,2
44,79,13,52,5,37,26,93,70,1
67,63,77,42,62,46,0,0,49,6
27,91,93,92,70,40,17,1,55,8
90,8,48,69,96,4,61,60,41,6
6,37,88,21,67,69,10,36,57,0
96,64,54,98,19,93,13,13,92,3
15,29,79,59,31,43,28,40,62,1
84,8,0,96,94,36,62,66,62,7
58,87,7,74,96,15,75,84,33,5
31,29,17,77,54,73,14,70,44,7
2,65,1,63,13,82,98,6,0,7
6,59,68,42,16,14,54,42,64,6
27,50,91,15,40,44,0,77,8,9
1,86,84,76,31,69,98,24,4,1
26,57,23,89,43,35,55,13,17,3
23,81,16,4,78,67,97,2,2,5
56,35,3,44,32,83,70,51,3,0
70,72,55,35,71,42,11,98,43,5
34,84,49,47,99,71,99,65,10,3
97,71,19,18,52,69,73,98,47,8
97,28,40,81,62,16,18,40,53,8
7,91,40,68,38,19,18,70,61,6
89,83,10,5,10,33,12,4,46,4
22,9,64,96,46,7,60,26,32,7
24,14,30,4,89,32,25,13,36,4
59,0,17,21,21,70,78,50,26,0
44,62,90,81,33,78,43,31,42,6
9,97,54,57,75,8,93,60,63,8
94,38,4,26,32,67,58,66,32,5
0,11,35,96,60,84,36,82,75,0
12,75,24,41,82,66,85,85,98,7
77,16,26,33,34,40,39,15,47,8
25,96,66,62,2,96,74,8,79,8
99,13,91,10,90,31,32,36,83,0
70,46,55,15,36,49,2,90,91,6
78,77,46,32,60,96,40,11,15,3
43,69,97,84,75,72,71,61,84,8
65,2,40,25,10,89,35,83,90,2
2,95,26,84,60,92,91,61,80,0
73,40,39,90,37,33,30,17,40,4
9,61,3,91,22,23,87,4,95,3
45,31,58,64,4,71,23,55,59,3
60,68,85,32,45,58,49,10,11,3
68,86,60,48,63,99,21,4,0,5
7,96,80,24,52,2,79,25,72,7
24,61,97,98,95,85,41,96,15,5
13,9,78,69,21,79,20,29,67,7
68,48,97,20,22,1,23,14,55,1
15,77,62,81,3,68,98,50,45,1
0,21,6,96,84,36,36,70,30,1
95,69,60,13,14,54,64,23,20,4
43,33,88,8,99,36,98,6,76,6
81,12,45,50,64,5,67,24,89,7
35,56,15,95,13,23,68,52,6,2
41,54,67,25,65,53,29,86,81,1
30,76,43,11,92,30,48,86,52,4
72,96,34,76,82,86,28,4,5,6
53,58,17,5,30,31,8,4,0,6
34,36,23,76,59,4,82,86,32,0
6,78,76,26,12,5,86,4,28,3
55,60,28,28,36,73,55,87,62,6
41,40,27,97,91,78,97,3,13,0
32,54,64,78,29,95,89,88,40,5
56,38,45,13,71,5,82,66,32,2
83,33,32,26,62,82,64,69,26,4
57,57,24,12,32,36,15,57,9,6
11,0,76,86,5,31,15,53,62,9
29,71,99,90,1,65,63,7,32,0
0,41,0,7,98,21,13,63,11,0
29,7,11,36,52,71,29,29,87,6
87,66,69,83,9,5,85,18,17,5
68,66,59,5,2,33,53,10,62,8
20,89,94,31,55,14,17,74,35,2
64,7,11,66,87,38,98,22,66,7
57,98,16,66,24,1,2,1,58,6
4,51,66,23,42,80,26,26,2,6
7,23,99,50,76,61,62,93,71,1
66,63,76,65,73,63,96,36,79,0
11,44,89,7,32,31,55,33,20,7
5,27,88,32,29,8,15,61,28,7
43,93,17,60,7,14,34,63,4,1
85,68,61,60,46,20,45,24,44,2
6,19,93,49,99,56,58,34,13,1
92,63,0,84,52,81,50,5,96,4
53,3,46,13,37,2,35,7,97,9
61,42,80,11,49,12,71,19,57,9
8,6,70,36,29,3,98,9,67,6
37,61,22,98,43,22,25,97,70,0
44,90,7,34,52,90,78,38,16,4
30,45,99,42,72,96,45,30,58,6
85,52,70,44,21,20,33,35,81,6
59,15,91,68,18,82,64,40,51,0
3,12,16,96,25,71,53,9,32,3
72,11,94,85,9,7,45,4,97,6
15,5,92,13,60,34,80,23,11,0
74,68,89,55,31,43,25,28,51,9
95,72,79,22,71,26,41,96,41,9
13,63,90,11,27,5,63,74,7,6
44,80,65,3,2,50,60,57,28,0
47,22,93,64,2,74,61,29,54,7
16,73,18,94,25,51,22,49,51,1
65,41,81,97,54,63,82,69,84,1
65,63,70,80,6,78,19,3,49,2
11,47,24,56,34,11,45,44,0,5
41,87,43,40,67,77,42,80,11,6
61,83,23,91,69,62,34,8,44,2
84,67,85,47,24,55,0,95,17,5
30,1,19,16,74,36,8,75,63,3
83,26,62,8,35,69,44,14,50,8
5,99,90,56,22,39,32,0,29,6
31,50,47,80,85,31,78,47,3,3
70,63,99,17,27,66,60,80,36,3
15,97,75,11,0,9,27,83,25,9
22,21,57,28,30,59,36,16,11,4
5,33,99,57,66,80,43,85,77,2
75,88,15,25,77,41,8,82,19,3
49,61,84,30,32,52,9,45,45,2
6,40,63,65,57,27,31,74,31,3
41,64,37,67,72,92,16,4,19,0
69,11,47,85,99,0,96,31,50,0
87,97,90,58,67,22,81,17,67,6
33,33,80,71,92,7,12,2,26,8
73,54,49,24,24,3,35,15,49,0
58,81,6,36,13,72,8,79,17,7
10,64,85,47,81,23,84,62,38,5
53,22,61,60,49,43,79,59,60,4
21,13,16,14,32,2,62,14,75,0
15,60,40,32,78,80,3,6,23,4
39,4,66,28,48,13,37,55,5,2
28,34,35,31,78,82,11,88,37,0
40,2,84,40,29,12,74,73,77,4
79,9,80,26,5,13,16,35,44,2
38,66,9,66,46,37,92,42,51,9
40,0,19,1,94,72,32,88,63,2
61,57,36,80,76,37,73,31,86,5
94,87,84,38,27,73,7,92,20,3
89,92,89,32,78,45,23,81,15,3
50,57,78,45,43,18,24,52,46,5
65,28,78,66,51,30,90,90,10,1
39,20,54,22,82,47,11,6,36,8
15,6,77,89,34,37,67,25,52,5
77,18,81,91,96,4,18,51,1,4
97,75,65,21,64,12,99,35,12,4
84,18,81,60,95,50,42,77,15,2
82,97,65,9,97,12,10,62,30,7
40,20,6,77,71,35,7,85,34,9
68,68,52,40,83,4,37,8,58,8
20,31,85,86,7,58,86,57,36,5
68,11,48,10,83,3,33,88,98,9
37,79,98,51,93,18,78,6,0,7
58,22,87,3,63,17,13,98,24,0
23,39,60,95,0,67,54,41,90,5
82,9,30,69,14,12,2,52,56,8
55,85,8,26,74,0,48,56,66,7
51,36,97,13,16,38,39,94,37,6
20,84,60,20,28,29,51,74,33,7
62,88,78,54,62,86,90,74,6,3
62,8,9,33,50,77,20,94,27,5
85,56,20,42,36,40,53,1,93,1
91,46,4,99,75,90,46,93,12,5
6,6,3,54,81,73,10,11,97,0
83,40,63,36,7,87,33,41,78,5
80,41,89,76,8,21,51,45,88,8
72,27,41,9,96,91,96,89,93,0
90,49,94,95,2,30,20,84,57,7
92,13,84,59,9,90,95,13,13,3
82,31,63,74,29,51,75,67,67,7
5,61,75,16,2,95,87,17,91,6
41,27,41,85,46,44,74,32,82,3
12,89,73,42,90,15,81,69,12,0
92,35,93,68,18,11,29,79,1,1
9,1,45,12,97,20,24,20,75,9
80,9,95,53,53,94,0,39,84,4
97,87,58,48,51,29,62,5,77,6
36,89,78,56,48,48,52,64,43,6
