94,2,83,0,20,5,44,14,63
33,43,49,85,49,24,61,3,78
2,84,57,72,80,7,10,24,45
37,72,66,48,52,9,42,99,88
73,5,24,34,6,28,47,90,55
21,74,53,91,58,81,27,8,93
77,66,7,32,37,93,19,4,9
82,66,66,61,65,13,69,35,47
82,22,3,77,72,81,65,83,87
79,34,61,53,26,47,68,16,9
12,56,54,83,2,51,95,53,3
55,95,47,43,90,8,61,12,79
26,38,83,59,2,68,19,31,25
80,46,54,46,96,18,5,84,82
95,88,24,35,4,51,32,85,78
38,14,25,8,96,27,17,98,91
8,71,32,40,0,88,42,83,80
41,65,88,44,31,10,61,22,89
71,71,25,57,73,77,87,31,57
67,98,16,13,97,89,24,72,26
12,97,78,95,41,31,90,27,32
73,24,32,59,85,80,36,52,28
82,34,4,92,23,15,3,29,89
39,13,99,55,30,90,69,60,64
49,91,30,14,55,75,83,1,58
75,73,42,57,90,81,4,25,2
49,40,74,81,29,58,47,92,95
39,17,64,99,92,51,36,3,97
89,70,85,27,0,99,30,20,13
6,93,98,11,6,49,96,90,28
85,56,24,7,45,23,51,42,0
82,4,46,91,63,29,80,50,31
64,17,46,15,63,12,59,73,73
77,69,21,10,21,56,38,9,14
86,71,86,60,93,19,11,52,58
65,95,81,51,53,46,81,42,88
71,99,35,70,30,52,74,27,43
28,26,88,45,15,12,48,67,11
68,13,93,73,93,19,12,55,28
51,76,32,22,65,54,96,60,95
17,82,15,54,91,70,6,58,13
42,69,31,57,17,56,19,21,26
15,61,11,75,42,96,86,42,79
58,91,16,31,64,51,68,1,22
78,12,43,97,56,41,48,9,61
14,93,17,82,23,81,58,60,26
44,48,25,73,55,26,16,74,17
43,38,92,98,84,55,9,81,91
45,87,56,11,36,25,46,0,28
99,34,84,43,9,57,28,80,64
0,88,38,98,14,53,2,91,86
49,79,25,18,37,4,53,28,73
35,98,51,39,69,70,10,62,15
17,33,53,8,35,3,32,15,30
43,94,48,49,75,56,22,59,1
36,22,22,78,85,61,81,16,21
55,21,58,79,71,83,44,32,93
79,39,74,3,63,44,92,20,82
69,86,49,66,78,95,14,45,32
31,3,9,32,81,62,55,0,50
46,7,19,40,52,13,35,45,7
94,10,61,84,0,29,28,23,99
54,97,97,96,25,77,69,66,31
33,75,23,34,34,29,63,56,23
3,91,96,31,59,44,17,24,96
43,75,77,44,94,14,64,58,92
71,86,60,29,77,8,38,79,30
14,24,92,49,72,42,29,68,84
53,12,77,32,98,89,22,79,21
36,17,31,30,30,16,80,90,35
3,23,71,63,19,87,20,91,23
15,0,65,83,43,37,34,51,62
47,21,16,23,34,86,29,85,54
68,21,40,3,20,34,38,96,41
61,20,26,87,95,62,16,70,7
14,78,97,14,27,92,86,1,53
39,26,10,31,27,11,35,9,5
63,94,34,53,3,0,52,67,58
60,76,44,48,43,4,10,79,67
55,61,40,30,60,23,27,69,12
48,51,95,77,21,36,5,13,50
20,97,23,31,26,65,42,72,8
56,60,10,66,88,17,64,29,19
90,32,14,9,41,24,40,75,56
20,10,13,23,87,65,37,19,87
85,72,76,26,94,46,56,43,87
58,56,52,13,89,8,96,85,32
85,9,17,58,52,72,34,11,37
23,63,61,1,59,73,99,37,80
94,34,36,59,86,95,36,25,37
71,56,31,88,46,85,40,7,43
26,67,20,58,59,5,67,15,36
4,7,53,64,25,70,38,34,20
3,71,56,88,76,16,61,68,10
73,3,15,98,30,65,48,58,89
69,61,99,93,64,0,30,21,15
15,40,13,37,45,53,28,89,14
87,76,21,95,9,49,25,32,88
5,20,26,54,94,82,78,90,52
4,12,71,19,33,1,76,98,31
44,50,61,29,1,92,84,30,61
76,30,84,82,39,36,69,4,82
53,14,67,5,87,63,4,37,91
28,67,97,56,93,91,39,91,65
43,23,68,57,1,5,27,93,78
28,70,27,25,47,62,60,53,86
5,65,9,19,77,38,64,2,29
41,6,66,10,12,16,20,57,92
75,26,68,74,71,66,80,52,21
66,98,89,81,29,54,42,36,66
23,56,54,80,10,39,94,52,53
8,82,52,95,75,35,74,24,74
36,21,70,18,74,4,84,71,41
97,87,80,16,76,62,86,67,32
67,43,30,90,5,3,15,85,50
45,28,20,76,17,64,35,5,82
82,42,87,86,7,86,50,85,18
6,65,64,50,62,57,48,2,38
88,14,29,61,12,41,79,77,11
55,42,60,20,69,34,62,25,16
59,35,0,87,74,65,41,54,72
96,91,10,56,10,66,59,9,80
23,89,95,57,43,76,87,3,8
52,15,89,25,27,78,98,8,88
96,65,95,66,35,55,25,86,29
92,50,61,3,82,85,95,83,78
26,87,12,47,71,17,46,77,34
42,97,67,90,74,28,67,50,53
38,68,86,65,14,37,67,31,34
60,19,28,56,66,20,17,81,79
6,68,98,27,35,88,5,88,79
66,93,17,0,85,27,78,23,96
66,74,7,50,10,43,35,84,58
19,1,1,21,39,36,68,75,69
47,29,45,74,38,45,50,50,29
70,74,47,13,24,39,55,31,60
49,27,18,78,53,78,3,59,21
32,34,19,28,62,89,33,27,88
60,29,35,50,94,21,40,6,10
69,86,25,81,98,11,50,52,88
80,18,3,30,24,28,20,14,59
80,42,2,49,96,25,74,14,82
37,40,96,96,35,49,67,41,84
29,9,94,51,79,6,79,8,42
50,54,93,72,7,24,76,11,58
16,89,70,3,41,97,72,66,59
39,67,14,1,97,0,79,37,99
74,13,88,70,14,16,97,40,78
85,59,4,39,87,78,84,96,68
44,72,35,64,99,21,30,88,75
79,42,98,78,78,32,53,35,58
17,95,0,4,64,73,21,85,53
77,98,52,10,27,19,34,22,70
85,12,3,39,26,45,29,92,20
7,57,73,29,51,5,36,94,59
97,20,92,30,26,25,65,83,97
20,34,68,58,34,47,83,82,55
94,66,59,80,20,23,73,63,27
52,43,61,34,46,5,37,25,48
73,98,49,96,23,35,10,31,45
40,72,14,79,24,70,84,23,17
21,49,0,77,67,73,16,36,10
44,72,54,7,95,20,1,4,60
35,15,32,34,69,42,86,28,34
21,56,10,62,69,73,95,33,54
51,75,62,58,32,19,40,30,34
89,62,51,54,32,31,49,73,12
5,88,19,16,79,21,90,91,91
26,64,18,22,6,65,35,76,61
29,28,66,52,40,92,49,3,50
66,56,26,71,46,71,79,32,22
12,5,3,46,86,25,18,5,26
79,41,27,67,21,67,24,13,48
29,1,37,15,67,11,13,50,36
69,25,44,79,96,51,39,17,89
45,32,16,60,64,48,72,16,21
39,99,12,13,34,64,91,31,29
33,32,87,92,88,96,76,95,78
37,86,83,90,68,86,43,82,53
72,71,44,71,9,57,86,17,96
35,24,98,73,39,86,11,47,61
16,22,26,2,14,43,34,7,31
77,1,90,79,44,33,31,3,89
50,9,27,19,46,45,79,64,5
68,43,5,26,63,39,93,1,67
94,42,62,88,8,6,11,40,38
58,62,75,31,90,10,19,54,68
70,44,80,11,25,47,32,8,49
38,56,82,77,91,5,97,54,15
3,37,10,5,21,39,44,33,31
38,70,1,0,25,82,68,1,49
14,22,26,9,97,65,24,86,8
71,62,97,25,16,57,69,50,3
87,99,43,65,93,20,47,16,13
55,75,11,8,99,7,29,11,48
75,52,57,5,66,31,96,97,86
29,98,65,23,74,22,83,40,97
70,42,93,36,46,40,14,6,9
78,97,31,6,30,64,39,59,51
15,7,84,25,94,92,60,90,2
44,90,35,24,76,80,73,19,62
68,1,50,81,53,32,43,60,15
15,55,28,9,12,2,14,86,43
63,68,32,90,51,65,34,46,65
91,6,47,90,9,79,51,77,65
80,3,16,33,92,98,96,15,42
93,8,28,1,68,99,91,15,63
54,81,34,74,64,5,96,71,20
5,68,92,48,66,25,92,18,34
20,8,20,7,60,37,68,6,45
87,36,37,72,53,8,67,91,17
70,26,70,10,72,32,95,87,50
11,84,42,35,69,80,50,0,75
81,28,56,9,1,95,33,48,43
80,43,43,19,69,70,66,33,5
62,51,59,24,80,21,92,0,46
90,76,34,27,59,0,19,6,61
41,85,57,45,76,74,9,56,77
17,13,85,49,26,29,77,96,22
22,75,1,9,14,8,57,84,66
16,67,5,61,56,14,4,17,8
66,31,94,87,82,83,35,26,69
29,23,2,31,12,69,17,98,35
94,68,39,37,19,78,86,4,55
94,0,96,62,21,78,68,31,28
5,84,63,2,5,52,18,52,29
54,35,63,78,23,15,73,23,45
71,2,81,68,34,18,50,25,64
37,43,85,48,70,80,58,59,84
65,27,88,25,3,9,32,2,88
32,92,7,4,25,2,9,63,49
67,58,90,2,74,6,92,67,53
16,7,49,22,59,56,23,22,35
86,78,74,49,57,95,93,58,49
65,96,90,3,63,88,62,26,10
25,67,57,24,29,81,4,67,56
14,2,71,7,37,56,20,21,40
83,16,18,57,48,43,53,36,4
19,51,5,27,32,97,51,64,11
18,88,39,98,88,14,35,27,59
35,82,10,36,66,91,9,69,76
79,57,20,58,47,47,55,4,80
99,78,20,1,29,74,4,30,45
50,72,43,2,19,55,74,15,81
50,39,74,62,29,27,7,61,59
62,9,53,40,40,45,60,71,89
79,95,28,96,49,57,23,31,62
77,93,31,89,73,33,44,50,14
47,68,24,78,29,59,27,28,43
20,83,29,53,53,54,0,94,5
91,68,22,5,69,14,88,76,60
49,48,72,71,51,38,45,8,98
74,72,23,49,69,45,45,0,78
76,10,75,85,26,54,64,3,69
48,24,9,15,70,93,43,33,56
67,16,88,7,75,72,85,34,44
76,1,83,69,90,1,88,29,37
65,19,31,54,41,52,69,35,95
32,46,18,87,10,8,74,32,30
76,84,71,74,51,3,22,80,25
41,23,91,88,32,58,0,43,47
29,62,18,33,65,17,14,83,57
52,49,64,16,83,53,31,16,74
7,71,84,72,8,25,67,81,22
16,93,90,15,18,33,49,0,35
2,41,69,34,98,7,55,87,12
21,58,15,18,17,30,44,15,3
12,33,83,86,13,9,93,24,71
33,62,76,81,71,58,29,14,3
36,8,24,86,3,95,27,49,26
90,94,45,79,46,78,21,9,42
27,4,74,96,49,26,6,38,57
34,8,57,65,59,23,70,63,19
2,78,61,45,18,52,82,73,76
25,6,96,13,46,8,96,3,91
65,9,82,34,14,21,32,89,12
85,15,60,65,15,37,16,9,70
61,51,68,74,81,68,78,45,87
4,69,58,17,38,3,1,40,84
60,76,83,23,94,14,95,41,23
80,96,5,18,49,2,14,31,15
36,61,9,45,28,68,66,71,7
15,74,83,32,34,74,8,94,78
19,93,30,22,53,52,72,5,14
65,23,27,10,17,47,72,67,21
18,94,65,45,86,2,44,25,98
66,11,92,98,24,59,22,99,67
49,38,22,31,36,98,59,2,60
35,91,13,92,64,2,82,49,42
9,68,56,46,66,46,77,35,15
92,50,76,77,18,59,27,21,30
79,29,51,36,9,18,81,28,39
44,3,41,80,7,49,80,86,59
84,87,26,36,25,19,36,38,0
83,7,45,14,64,93,97,86,19
68,51,61,19,78,65,20,46,29
88,46,24,5,24,95,6,43,34
53,99,57,52,66,27,45,69,87
47,33,86,35,81,34,24,73,33
87,58,71,89,24,32,87,26,6
35,73,1,77,80,76,6,48,88
68,3,52,77,21,71,87,5,90
94,0,83,45,33,76,75,83,5
3,67,38,59,44,63,69,25,41
39,93,97,65,90,65,32,4,8
91,56,80,69,28,85,92,94,54
82,92,29,49,86,48,5,66,77
82,96,49,73,38,2,84,69,86
69,7,9,33,1,15,37,96,50
48,47,89,93,28,13,44,48,43
22,45,5,78,47,30,61,3,22
21,5,82,17,12,1,71,90,97
93,78,20,27,88,45,86,75,15
5,54,49,61,24,25,3,49,54
30,29,97,27,52,21,42,58,21
6,64,24,84,94,33,22,16,84
56,53,79,10,32,75,80,29,64
76,51,62,54,29,90,6,94,20
26,43,36,96,93,61,17,35,53
72,94,50,7,95,81,69,15,16
74,32,15,23,78,39,5,4,38
81,86,86,0,78,28,98,25,41
74,24,24,53,22,9,69,14,77
52,23,45,80,63,80,20,47,62
37,78,29,72,72,65,45,71,86
49,56,6,64,35,59,38,17,75
80,72,62,18,23,8,28,98,46
9,66,66,30,41,81,44,54,11
4,70,31,95,15,49,6,14,52
93,40,68,45,10,73,6,41,15
41,57,23,9,80,72,61,4,84
31,15,21,91,19,46,19,36,90
72,6,90,81,55,25,15,20,74
34,38,93,67,41,97,27,62,33
99,69,9,94,58,31,0,29,78
41,49,33,63,42,42,46,62,56
50,75,21,86,80,37,74,72,4
1,93,79,8,86,43,70,70,0
14,91,95,63,34,65,8,97,64
15,54,41,58,82,50,50,93,73
19,70,59,93,47,36,91,45,48
66,86,96,97,31,89,66,78,47
79,39,1,37,95,82,10,23,12
8,60,56,70,92,17,73,89,93
93,17,15,52,91,0,47,79,2
62,36,18,46,68,45,43,11,24
25,70,76,41,66,56,45,55,22
94,25,6,52,32,11,11,48,91
9,8,51,94,79,50,57,38,42
86,53,77,31,62,77,91,27,16
95,76,62,53,52,9,5,1,92
9,28,44,48,51,61,28,89,97
46,50,61,48,94,71,18,68,95
72,10,3,51,89,56,72,13,56
80,69,62,5,27,68,95,56,53
96,82,89,10,92,98,29,28,24
40,52,76,22,82,30,27,21,75
75,27,33,24,11,68,7,70,0
55,82,33,86,2,13,99,3,11
25,95,81,33,37,71,38,43,80
56,74,54,52,94,10,88,17,50
33,40,75,31,50,28,36,33,62
64,33,77,92,74,93,42,75,55
80,92,73,64,79,91,91,46,21
22,69,77,86,74,8,52,63,49
80,75,0,29,97,18,50,29,76
33,38,82,35,63,79,9,22,62
6,60,30,59,81,52,62,15,76
47,76,48,55,60,98,16,64,86
79,36,21,5,0,42,42,80,84
27,20,8,25,73,79,32,6,80
7,14,26,8,77,42,95,48,31
83,11,4,39,30,9,18,65,63
95,15,58,14,42,1,99,42,3
22,95,60,23,0,11,1,64,39
50,15,24,48,6,26,56,2,46
59,0,72,76,71,24,82,59,36
59,52,70,90,99,51,10,62,10
41,61,47,83,29,57,77,49,15
58,61,85,84,99,7,4,90,66
36,14,43,10,81,16,54,66,85
31,56,41,64,58,74,97,78,66
2,83,55,19,9,25,72,79,65
4,90,64,56,67,8,82,51,40
0,93,86,97,98,13,19,34,50
37,62,47,17,9,84,98,41,91
43,46,11,46,24,71,25,90,25
9,42,43,43,2,66,92,86,47
46,27,56,93,16,71,72,55,92
27,53,36,18,22,57,10,90,94
47,13,94,34,26,30,97,74,73
69,90,98,96,30,54,13,23,1
54,79,33,51,35,85,99,91,29
54,14,25,8,73,46,27,97,66
0,27,72,20,31,96,52,5,1
34,59,4,44,79,71,12,44,86
51,36,91,86,32,23,4,60,42
82,29,55,74,1,40,83,90,85
34,77,80,84,59,16,76,51,70
62,35,75,21,8,28,48,82,98
19,48,4,54,55,99,18,41,20
29,34,43,41,14,96,69,72,52
78,1,61,13,4,53,24,94,51
12,64,77,4,18,34,87,81,82
36,68,76,27,48,5,2,61,50
45,87,9,50,82,15,44,70,12
21,10,96,75,16,79,69,29,59
33,62,29,32,72,92,49,93,51
98,54,55,42,27,33,32,78,88
18,15,93,58,41,25,37,36,3
87,52,42,0,74,3,67,4,61
71,39,27,77,49,11,79,10,17
98,77,46,56,45,92,37,55,46
17,23,29,28,68,34,33,8,26
90,97,96,22,88,11,55,3,98
30,45,50,81,23,55,69,3,64
1,99,81,85,33,65,23,8,86
55,33,53,77,37,71,5,7,70
53,92,49,90,37,84,37,16,22
34,36,33,24,52,39,79,70,52
81,9,14,95,37,56,89,29,20
54,99,39,25,70,19,10,87,82
34,70,57,8,76,16,92,97,78
97,20,58,78,6,77,37,47,80
9,25,87,27,55,0,54,8,59
21,64,72,86,14,38,29,18,25
25,44,89,63,13,87,19,17,60
75,99,86,62,85,30,81,54,34
93,79,54,37,63,73,59,43,66
5,40,56,25,0,61,50,0,3
42,76,25,75,80,49,80,19,78
61,33,67,3,8,65,19,52,71
77,77,16,27,81,88,14,86,3
43,96,81,89,49,16,87,53,97
67,42,4,51,26,36,9,8,86
7,23,65,73,35,38,51,37,76
95,86,77,60,42,32,97,74,80
12,72,40,69,90,50,92,97,66
29,25,10,79,62,69,68,88,63
74,26,89,2,51,57,62,33,55
47,6,69,50,99,10,58,89,98
68,3,55,74,14,22,37,72,64
43,64,34,89,27,13,80,94,50
64,64,48,16,34,82,53,96,6
10,91,85,26,56,0,44,30,63
58,13,13,41,39,12,29,59,37
78,32,66,16,10,43,71,69,64
31,12,76,73,21,68,20,48,5
74,61,88,39,75,6,83,53,94
63,14,52,1,38,69,32,71,48
57,94,31,99,14,57,12,46,23
49,11,72,94,51,32,11,20,70
76,7,68,84,8,72,56,45,26
29,48,20,40,15,5,89,53,54
60,25,22,35,86,30,22,98,54
72,1,46,21,63,51,42,60,6
0,90,80,17,23,43,52,31,9
77,27,3,22,99,52,9,71,8
11,51,61,18,0,44,35,11,3
13,9,41,6,47,36,11,3,96
36,51,46,71,30,92,53,89,22
78,98,27,28,85,46,76,29,48
15,56,28,79,11,75,84,26,19
37,98,99,82,48,17,80,87,0
62,57,58,62,25,34,59,53,90
2,43,29,92,10,94,6,19,49
67,14,79,17,1,12,36,15,41
26,22,14,62,91,88,26,97,6
44,67,8,1,7,96,75,55,36
16,57,88,26,56,91,15,65,13
68,58,2,51,19,85,28,4,28
92,76,79,2,92,23,3,93,23
95,75,25,93,61,22,99,30,96
48,90,20,76,86,10,13,10,50
32,66,35,70,76,0,56,40,73
37,80,56,10,64,67,49,81,92
63,91,68,67,3,34,62,20,37
48,59,53,34,99,80,16,21,94
76,67,9,87,33,28,66,53,7
95,85,56,33,64,30,47,46,14
76,61,56,3,12,6,80,94,25
47,32,32,28,2,69,43,73,73
75,75,73,26,90,14,87,89,48
64,14,81,46,1,71,22,53,90
55,28,62,46,80,56,41,63,67
93,56,62,43,54,90,70,53,89
79,49,23,23,25,69,3,0,95
91,63,31,81,61,12,37,46,89
66,12,89,31,6,12,58,78,67
7,74,91,48,43,12,16,55,64
27,48,46,67,1,18,82,9,51
30,78,22,59,8,52,15,65,1
76,35,57,27,78,93,3,98,42
74,55,38,62,23,96,72,11,30
19,59,18,75,85,9,0,40,71
89,34,44,89,37,9,99,48,58
79,79,93,86,71,72,73,79,65
98,66,94,81,16,91,40,19,69
75,77,77,74,29,93,20,11,4
41,74,88,40,86,65,94,84,73
3,79,99,71,54,50,33,60,86
96,43,34,42,96,74,7,43,2
39,55,32,34,82,1,59,35,57
89,82,34,76,37,59,6,98,4
46,7,24,65,30,60,10,46,42
59,85,22,56,62,34,20,44,81
19,2,32,78,17,94,9,5,85
71,35,70,56,7,59,56,2,80
78,80,83,74,88,12,43,60,94
41,42,32,11,29,21,67,54,10
13,27,61,26,25,20,3,80,41
62,0,22,5,42,75,65,29,77
44,70,4,38,86,39,40,84,5
99,18,7,53,93,66,12,18,33
17,76,60,72,11,74,23,54,29
61,84,68,99,31,76,84,46,66
28,37,95,73,13,89,27,79,7
72,32,19,91,72,25,65,12,79
94,59,88,90,14,53,55,53,63
43,42,39,78,2,51,68,80,72
41,63,9,5,77,46,39,41,34
87,51,4,85,38,47,82,96,39
97,88,0,83,8,10,73,52,8
54,93,54,33,56,28,95,93,19
67,15,14,29,36,98,78,60,9
52,1,95,49,97,96,2,8,62
44,36,21,83,45,2,28,30,19
61,90,21,46,55,46,28,88,74
32,72,10,50,8,76,2,57,30
67,88,86,42,42,45,20,65,77
22,20,51,23,16,50,71,36,98
2,93,74,97,6,92,1,10,51
93,2,7,81,57,76,63,27,12
54,93,29,39,50,0,55,55,13
70,35,72,87,86,98,79,93,51
50,72,39,17,29,90,16,63,42
68,71,37,55,71,41,66,96,50
0,20,50,85,3,29,58,10,31
93,30,36,7,24,12,6,90,5
18,63,88,65,89,8,89,74,82
42,5,92,10,75,3,99,54,58
66,94,51,13,32,40,41,12,4
66,37,18,69,7,85,46,96,4
60,33,87,44,33,51,21,12,69
46,33,54,55,25,72,77,98,26
55,71,51,56,61,88,8,19,61
13,64,71,88,84,33,30,98,6
9,78,5,39,60,80,47,75,89
72,93,25,72,6,20,74,42,56
76,96,89,16,69,15,51,29,41
82,67,14,89,80,76,87,23,48
10,16,87,78,58,84,99,85,28
90,38,54,65,82,57,45,4,17
16,23,62,96,72,4,57,31,6
64,48,72,15,58,30,12,70,59
91,97,55,94,19,60,39,80,54
14,18,40,63,43,95,27,45,98
40,47,27,78,18,21,93,22,47
47,22,83,83,3,88,72,67,37
7,25,96,69,16,74,99,21,75
14,68,27,16,47,59,61,31,26
67,8,61,85,13,34,15,81,30
63,11,92,65,43,42,26,47,65
25,27,60,64,73,9,84,36,72
80,80,92,88,85,39,82,68,67
71,33,70,72,99,69,95,4,71
9,84,54,24,64,63,95,11,28
84,91,87,25,76,82,37,26,83
60,43,43,80,78,80,94,67,61
80,50,0,21,55,43,49,23,43
91,33,70,52,95,75,96,51,41
59,12,57,71,92,10,89,98,71
1,75,50,8,48,4,91,15,99
81,68,0,41,4,42,76,64,68
16,22,26,84,57,89,26,82,79
88,7,28,36,1,83,92,87,76
73,14,21,60,6,65,21,48,14
3,18,60,20,92,32,0,87,58
68,79,70,65,55,26,46,64,63
1,8,37,54,92,59,21,7,2
43,21,78,88,67,84,48,33,69
5,88,18,96,34,16,91,30,96
26,61,35,19,99,91,86,33,40
74,88,63,34,3,51,43,98,17
98,58,85,24,20,56,35,50,2
38,35,23,22,44,67,82,61,74
93,36,59,30,61,83,3,21,50
78,13,78,65,40,90,87,24,98
91,62,41,33,9,86,39,40,79
72,1,33,46,23,36,69,99,82
62,95,28,75,75,72,71,80,67
42,27,71,39,28,77,0,94,22
13,60,90,72,63,45,13,45,39
74,49,26,87,23,96,37,9,7
87,17,2,99,42,34,9,32,94
80,96,7,45,17,43,35,49,77
24,6,81,92,3,42,11,6,57
40,32,94,13,65,59,76,0,50
39,50,20,59,98,89,55,76,38
38,68,23,31,95,55,29,37,53
77,87,70,55,39,64,82,86,77
96,59,48,72,83,44,44,80,96
40,77,16,5,26,74,48,66,86
34,31,63,23,37,72,31,12,13
18,83,65,18,22,47,86,94,45
7,93,42,71,1,11,72,9,8
57,93,19,30,33,37,48,23,55
30,37,88,38,60,17,64,2,60
56,87,64,26,46,16,68,20,11
87,5,27,6,74,26,25,62,19
6,6,51,99,81,11,27,63,70
99,55,34,75,34,52,50,89,42
63,7,95,52,17,58,71,56,52
75,41,11,36,54,28,57,92,88
76,81,16,5,68,64,29,60,17
67,97,78,27,8,16,48,16,73
55,36,69,1,64,8,71,30,52
71,25,32,20,48,45,79,81,23
16,64,74,40,24,57,73,40,44
24,91,65,52,92,71,53,41,71
78,97,39,79,63,3,89,24,97
75,90,98,49,92,19,11,44,35
82,6,93,25,3,40,80,10,65
73,84,20,81,16,96,80,39,92
85,37,4,37,58,1,26,20,53
30,77,68,28,96,29,80,0,98
75,74,97,61,13,6,40,72,10
85,58,79,16,99,14,41,82,7
87,14,82,66,17,80,72,84,2
41,43,72,68,83,34,75,61,99
23,63,0,95,12,49,68,55,38
43,71,66,20,39,29,16,23,30
35,14,64,7,0,1,28,98,74
69,13,90,5,93,99,77,14,37
46,8,77,46,67,9,58,0,75
68,32,72,91,53,38,15,33,90
5,55,75,18,25,21,31,6,92
43,73,31,25,29,74,9,65,13
92,99,64,49,98,77,35,69,8
79,10,9,58,58,3,8,83,75
81,6,34,5,87,72,0,75,16
22,40,35,20,23,56,1,19,61
91,15,24,95,48,54,81,5,60
54,48,92,3,66,78,58,14,87
23,66,88,91,85,34,17,40,57
62,12,5,25,65,10,98,73,24
74,15,37,18,90,77,91,71,53
30,51,12,25,21,53,98,88,65
16,29,56,85,21,62,59,21,91
89,83,75,73,18,78,88,64,71
44,28,4,71,71,80,43,97,59
93,67,95,45,89,9,35,16,92
20,31,37,85,96,29,1,78,36
47,93,27,48,30,8,41,99,10
15,43,14,36,16,70,15,75,93
69,60,29,81,69,31,69,81,39
19,92,91,55,46,50,47,12,82
77,94,10,19,20,26,96,26,42
66,54,87,55,56,61,37,9,61
2,36,48,64,9,85,11,7,50
21,26,44,15,90,1,21,52,25
64,93,47,2,11,83,75,91,24
51,33,62,81,47,13,14,97,19
23,85,76,99,37,49,86,85,55
71,25,95,4,48,62,92,81,75
18,29,75,71,72,22,63,65,37
4,41,18,96,94,96,42,57,17
86,87,29,96,51,18,47,36,66
73,47,52,69,47,75,98,22,12
80,65,88,28,2,38,27,16,81
34,83,93,68,40,66,20,10,61
24,58,28,87,10,18,86,94,30
0,5,56,36,75,69,90,20,55
44,30,21,15,6,85,75,97,11
95,14,11,31,48,26,31,23,47
35,5,12,75,69,44,90,44,8
15,42,45,37,2,95,98,96,3
69,48,67,1,9,18,76,21,87
62,68,28,87,81,64,71,96,49
63,23,80,83,98,35,20,71,95
46,87,80,48,55,97,35,7,34
24,55,51,81,44,28,13,46,30
51,46,53,38,50,35,16,24,37
18,26,5,72,48,15,69,84,25
1,70,40,19,14,91,68,89,19
61,54,75,44,76,45,7,9,55
78,7,31,64,68,83,72,51,95
19,17,75,48,25,59,10,0,89
99,15,66,63,29,30,6,6,53
9,72,57,89,19,7,58,86,40
3,39,60,87,99,81,87,71,70
70,32,64,9,31,85,7,49,93
28,70,97,57,15,40,50,75,61
44,30,72,22,61,50,48,51,15
45,26,28,33,62,54,36,17,13
59,74,9,77,17,89,5,90,92
96,38,73,59,82,61,20,62,80
29,33,30,37,62,45,48,99,83
49,4,22,63,43,24,88,20,67
79,39,36,10,1,55,93,10,91
29,44,31,61,53,6,58,45,59
72,40,75,13,5,88,17,9,38
47,52,31,76,26,88,61,18,23
29,36,41,35,35,77,91,76,63
97,28,69,39,10,84,62,73,7
6,85,12,0,98,63,91,18,43
