41,17,41,11,0,95,71,90,45,3
20,48,22,5,17,74,42,50,34,2
30,15,63,31,1,25,85,17,69,0
0,37,61,11,80,78,95,15,19,5
98,13,20,63,37,86,95,61,12,3
37,92,12,80,95,62,8,72,46,7
0,87,98,43,41,1,83,37,20,1
59,35,21,83,42,86,57,29,9,3
23,84,67,35,54,74,46,43,43,0
13,87,8,79,54,38,88,57,49,5
72,75,68,26,98,19,6,85,91,2
63,48,72,57,82,53,56,59,44,7
68,88,62,57,35,4,26,25,27,1
37,86,17,70,25,33,81,12,72,5
31,47,87,12,40,47,76,94,30,4
74,3,25,58,87,66,11,59,13,5
86,15,33,40,41,18,50,26,96,8
35,41,74,82,61,9,83,81,21,1
89,65,88,44,13,27,62,2,8,4
99,12,93,53,44,7,87,97,19,6
17,37,22,59,10,42,82,21,19,9
16,91,65,6,81,8,0,65,77,3
16,66,0,11,12,14,91,77,5,8
93,6,39,84,49,4,97,81,14,1
48,5,12,31,17,5,66,61,96,6
19,77,10,80,6,16,57,96,48,9
63,29,65,19,18,0,5,59,18,5
12,95,61,96,92,49,85,84,66,5
97,67,36,57,60,63,91,49,2,3
61,24,18,17,96,35,63,52,65,6
98,27,17,22,54,32,63,90,62,4
6,5,10,26,68,48,85,45,10,5
53,48,82,94,23,45,95,70,22,6
77,69,61,40,41,10,57,41,2,3
97,54,40,8,1,72,18,59,1,7
34,71,63,37,61,47,70,82,0,6
24,65,42,14,16,64,23,73,6,2
49,77,94,8,55,16,52,47,63,4
15,52,0,10,66,27,50,68,12,2
17,65,99,62,51,39,50,88,58,8
15,41,8,68,31,40,88,78,63,2
88,7,96,56,93,9,85,17,48,7
94,44,51,77,54,73,42,82,79,1
26,96,35,57,43,40,21,7,79,1
37,48,57,50,82,17,71,18,33,4
1,77,98,15,47,21,14,28,2,5
9,2,46,5,77,65,64,74,62,7
40,25,53,57,51,44,75,58,10,9
71,76,39,54,43,59,90,78,69,2
14,26,37,89,39,48,49,31,23,7
59,27,7,38,50,21,0,39,38,2
76,66,55,57,66,17,25,23,23,3
72,78,78,47,93,4,80,76,0,8
41,82,93,58,0,90,53,55,59,3
36,86,5,0,95,36,35,7,5,6
34,85,29,56,78,27,98,18,48,0
35,90,72,24,4,72,10,60,79,5
50,38,7,97,6,58,55,77,92,0
6,21,0,76,95,86,7,71,33,7
61,26,25,61,79,40,63,36,98,2
36,64,89,55,85,3,30,35,27,1
5,3,50,69,45,86,2,73,73,1
16,18,91,77,22,98,42,43,15,4
14,1,2,10,83,64,74,68,53,7
85,86,70,96,45,65,45,54,30,3
62,53,13,11,13,65,36,55,72,4
0,8,16,77,89,45,22,51,78,9
84,0,11,50,79,29,21,42,75,9
13,5,28,45,36,58,51,69,93,2
4,54,42,41,88,46,7,67,12,1
14,86,22,15,53,37,63,15,16,2
34,30,73,43,86,1,53,46,65,6
76,15,59,58,89,95,24,15,9,6
86,37,52,36,27,25,19,66,3,1
97,87,30,22,90,25,73,35,92,2
23,50,16,48,22,22,80,17,63,7
89,57,40,78,37,50,27,26,16,3
24,17,85,61,53,4,86,86,63,6
22,0,44,12,47,77,11,7,34,3
67,88,60,87,32,87,11,93,69,6
29,45,78,80,79,64,15,18,28,7
15,21,37,18,60,25,0,11,27,2
65,86,36,86,50,7,59,46,93,1
29,13,75,79,19,78,95,50,79,9
96,28,39,48,72,74,68,7,63,9
9,10,67,24,34,49,84,14,64,7
51,40,74,18,74,73,40,95,22,8
56,17,43,94,23,60,42,50,98,4
31,19,0,90,87,68,97,94,6,8
31,33,56,8,19,93,12,35,74,3
61,63,22,29,54,20,99,34,44,4
43,7,69,0,76,85,23,51,71,6
32,50,21,48,50,23,79,67,65,8
50,47,59,48,30,39,95,67,67,5
92,19,11,94,93,14,53,28,84,2
3,76,34,84,17,29,62,71,30,5
59,7,52,75,36,43,70,13,64,2
34,28,67,37,60,28,60,55,15,9
76,71,59,38,30,36,18,2,54,6
56,31,76,78,36,72,12,58,60,4
30,12,15,88,78,10,46,42,19,7
87,87,22,86,18,45,16,78,33,2
43,37,72,8,19,16,16,17,67,3
94,69,93,31,39,72,9,64,98,3
35,59,75,97,77,65,15,90,52,6
88,46,44,45,19,77,66,49,7,2
74,81,86,81,69,14,82,94,41,0
51,99,91,94,20,40,77,20,90,1
76,31,24,42,31,99,87,31,53,1
18,22,12,7,16,6,60,17,85,9
87,85,0,79,97,50,46,78,57,2
88,81,23,97,20,30,82,49,40,4
65,82,37,87,33,43,58,59,79,5
14,10,74,32,16,75,89,68,56,6
53,23,71,61,72,54,89,11,47,7
50,93,80,18,79,5,67,74,53,9
51,84,17,82,3,57,20,7,35,7
60,79,85,23,24,54,64,57,10,8
31,50,3,50,85,62,62,82,6,5
80,67,94,40,21,7,57,12,2,5
80,45,11,65,84,58,91,18,3,5
23,52,38,74,7,91,45,51,17,3
97,82,0,5,50,7,77,34,0,6
0,5,65,1,50,67,61,50,96,4
75,0,67,60,49,20,74,97,14,3
4,12,75,22,77,41,11,93,42,1
65,19,23,92,39,48,93,37,32,9
36,2,22,4,64,46,89,15,63,9
93,98,8,8,82,97,96,83,3,4
76,70,32,94,59,18,61,23,70,1
10,7,30,54,89,5,34,5,59,2
32,52,52,98,75,43,39,11,47,8
86,38,97,42,44,9,42,48,93,8
59,96,10,51,97,48,57,7,52,5
82,69,87,70,66,47,28,70,80,0
94,32,47,2,19,16,5,54,1,6
80,75,66,99,91,27,75,5,16,1
95,23,52,15,64,16,14,21,20,1
92,11,6,74,67,87,24,95,83,6
61,40,1,28,41,72,1,1,83,0
46,12,54,25,55,44,10,98,20,7
49,36,3,21,42,52,41,39,75,8
82,7,25,50,57,7,71,96,43,3
60,56,86,11,30,63,33,85,22,7
86,55,16,7,29,17,25,20,35,6
5,83,84,0,10,19,70,47,73,0
7,93,24,16,33,58,10,73,99,2
82,77,31,73,40,34,46,92,27,6
64,27,45,66,2,37,19,38,63,5
41,57,23,46,76,7,96,81,92,3
94,19,0,13,40,40,14,64,31,5
32,51,44,26,34,11,5,92,80,4
97,43,68,27,63,47,30,62,92,5
93,92,7,45,39,88,63,41,96,3
85,63,21,31,70,90,40,56,18,3
9,9,23,98,26,93,23,85,26,0
67,21,26,39,93,15,10,18,25,5
50,7,6,81,21,46,56,23,34,1
43,19,13,93,7,68,8,52,67,9
2,77,77,4,93,4,1,53,93,8
26,29,50,24,55,23,28,79,61,5
96,30,98,80,63,7,50,5,35,2
56,50,6,11,11,80,76,62,5,9
62,20,72,48,45,34,83,38,97,9
89,55,73,57,40,51,30,99,28,0
71,98,48,7,54,11,23,56,85,8
40,55,3,79,41,60,91,68,5,0
34,52,84,29,58,96,87,59,43,2
45,92,60,78,8,46,42,70,36,5
34,7,78,22,91,78,94,27,82,3
4,60,62,21,73,24,60,18,48,3
65,19,50,84,85,73,9,70,99,9
17,55,87,39,32,24,24,27,53,9
35,6,73,18,52,4,32,47,20,4
57,68,7,72,97,87,12,46,9,0
54,99,41,54,91,45,65,5,83,1
57,94,3,60,31,77,25,28,43,4
15,96,43,14,79,88,50,53,72,2
39,55,90,96,8,55,36,65,14,0
95,18,7,12,26,75,2,95,67,5
2,14,44,51,57,9,3,20,86,5
7,32,63,29,33,24,17,45,94,8
83,25,45,54,60,93,53,76,27,5
91,28,37,97,7,78,97,94,20,8
20,28,32,64,9,2,6,48,47,3
84,36,74,18,16,28,76,63,80,6
26,45,92,13,22,19,88,11,76,4
98,84,67,20,18,35,6,91,26,0
36,26,24,37,45,61,90,8,5,8
13,17,0,4,34,10,8,87,3,9
57,65,99,75,44,95,60,56,94,5
92,86,74,23,13,85,41,73,3,2
50,4,86,11,61,96,95,40,2,1
51,81,29,83,3,49,57,53,57,2
20,3,88,44,60,36,16,41,17,5
82,61,49,73,14,93,91,3,79,1
24,55,33,39,62,79,30,71,5,1
78,74,10,32,18,78,75,20,0,3
33,65,2,31,93,70,68,30,37,8
45,18,88,93,50,70,66,45,16,8
56,95,83,88,60,57,88,99,68,7
25,28,81,68,66,80,92,98,75,5
19,3,22,47,91,16,32,73,4,0
55,40,11,80,90,47,16,92,33,4
91,26,29,49,82,65,62,65,95,8
60,54,22,65,28,25,53,65,91,1
18,24,32,65,66,32,42,85,20,9
12,52,36,65,39,44,83,40,87,4
46,26,61,5,25,90,67,98,4,5
11,49,68,55,15,9,52,54,51,7
75,3,34,39,10,82,30,54,50,7
60,13,21,86,44,16,0,41,54,2
74,81,87,41,80,55,15,66,71,7
90,96,36,57,59,85,51,15,64,6
8,15,65,62,26,15,25,56,98,7
23,96,92,76,35,42,91,7,71,5
7,84,3,88,2,79,86,54,83,6
78,49,76,19,35,76,93,47,2,6
89,15,64,1,61,61,25,57,4,4
18,63,50,11,8,53,10,63,25,2
96,47,77,4,35,75,1,30,30,0
78,12,25,48,34,50,70,56,19,4
21,33,83,32,66,36,76,22,44,9
66,90,74,1,70,91,21,77,0,3
72,51,47,13,12,8,53,7,86,8
78,40,16,63,64,31,74,64,21,9
38,91,31,20,27,25,14,91,25,2
25,58,91,99,63,89,28,94,10,3
80,27,36,65,88,76,22,63,24,5
77,36,62,61,74,11,13,25,76,1
96,96,69,50,20,94,63,47,59,0
65,59,40,52,96,78,34,99,85,4
2,81,44,22,24,21,66,98,80,2
57,75,45,94,51,85,76,1,91,8
4,73,83,45,52,57,1,49,64,3
64,36,74,58,24,22,76,31,42,8
52,95,60,77,55,51,7,25,3,8
15,34,55,53,84,30,5,77,79,6
69,29,38,62,18,45,91,83,23,2
38,14,10,11,99,1,54,75,26,4
79,49,24,45,92,55,34,62,51,7
18,21,58,11,87,51,89,33,48,8
37,84,52,92,41,87,7,71,19,7
13,83,59,61,13,82,64,46,7,6
51,43,65,76,44,97,48,7,4,8
11,12,21,47,15,11,77,46,97,1
76,73,82,46,27,83,48,87,51,2
29,48,44,37,58,53,28,33,60,0
2,48,95,84,56,3,99,71,28,6
94,17,28,63,42,40,42,32,54,9
79,31,60,74,78,77,62,80,8,1
5,97,50,32,59,41,79,5,46,9
30,0,86,71,66,19,98,67,87,0
75,35,17,85,83,34,41,78,59,3
26,81,23,35,11,48,54,35,44,7
39,70,62,97,20,53,41,70,38,4
37,91,98,68,39,41,3,50,18,9
17,38,43,26,20,75,63,98,68,4
31,77,9,40,80,41,17,82,43,7
83,30,35,71,11,33,43,21,92,6
92,83,15,75,21,14,25,7,32,0
89,51,77,44,24,4,84,78,86,3
70,83,75,9,34,50,74,43,26,0
79,86,77,37,21,17,20,11,91,8
5,46,7,84,27,41,17,75,56,5
27,13,91,83,47,33,81,31,99,3
0,51,19,44,31,1,32,17,25,6
93,92,6,73,87,45,24,4,8,1
80,43,92,54,13,97,46,33,29,2
39,25,31,5,82,56,8,4,37,5
26,35,98,66,38,62,39,88,86,1
85,69,58,34,98,16,26,56,63,1
94,1,94,11,54,75,50,42,44,4
39,78,7,43,92,6,44,70,79,7
44,11,40,32,16,8,33,67,20,6
47,86,88,79,57,45,12,80,99,4
99,16,41,38,24,51,29,49,77,8
21,9,8,65,37,95,61,9,26,9
99,44,98,98,44,53,51,0,8,6
58,8,41,8,57,90,78,36,35,9
79,48,14,37,51,43,10,80,33,0
35,94,71,80,63,53,96,89,13,1
84,31,19,62,78,82,64,42,39,6
54,56,61,66,14,95,18,6,32,9
3,89,90,90,67,43,81,93,78,0
12,32,35,84,85,95,41,10,34,3
97,60,20,57,94,8,40,1,76,4
42,19,32,6,75,40,97,98,72,6
7,96,1,70,98,87,18,5,31,0
96,26,11,44,47,52,14,11,38,8
57,52,61,44,11,6,1,69,65,9
13,64,64,69,45,66,14,45,0,0
80,53,66,61,64,77,47,49,67,8
53,76,86,19,49,52,88,88,77,0
64,76,24,70,45,97,41,43,71,0
2,61,80,81,93,8,49,77,33,2
43,54,25,67,56,73,65,87,4,0
34,92,26,85,60,54,26,53,97,6
41,22,82,91,47,89,60,19,45,4
19,33,66,85,36,69,6,44,41,0
54,96,65,94,5,85,17,23,55,8
16,24,93,79,25,43,80,34,81,1
30,59,98,37,72,88,68,94,29,4
25,41,32,6,87,60,75,90,35,9
63,43,81,38,55,68,41,89,91,6
85,22,88,0,51,55,76,7,65,2
48,24,7,35,6,90,11,85,16,3
83,63,85,80,35,65,92,32,43,6
17,92,75,64,80,83,53,66,54,3
26,70,35,35,54,0,61,25,51,4
58,82,69,97,89,15,47,93,26,0
33,62,7,66,69,99,12,73,93,2
